ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,genre
2024-02-18T13:47:56Z,windows,219530,TR,188.119.44.79,Trees of Old,Bound by Law,Supermajor,spotify:track:6t4CDBRMnUCIqnCWbmoIre,,,,trackdone,trackdone,False,False,False,1708263856,False,gothic americana
2024-02-18T13:52:19Z,windows,262133,TR,188.119.44.79,Redemption Day,Johnny Cash,American VI: Ain't No Grave,spotify:track:3yiIyJMMR5rbAQFWXYrsdj,,,,trackdone,trackdone,False,False,False,1708264076,False,"arkansas country, outlaw country, rock"
2024-02-18T13:55:04Z,windows,164351,TR,188.119.44.79,Son of a Gun,Dominic Marsh,Dark Country: Blues Rock,spotify:track:1c10Rk85KxtdQJRp2cCILO,,,,trackdone,trackdone,False,False,False,1708264339,False,Unknown
2024-02-18T13:58:57Z,windows,233933,TR,188.119.44.79,Thirty Year Night,The Heavy Horses,Murder Ballads & Other Love Songs,spotify:track:6ct4Wokza1SrloaumeK4dc,,,,trackdone,trackdone,False,False,False,1708264503,False,Unknown
2024-02-18T14:02:45Z,windows,226688,TR,188.119.44.79,God's Gonna Cut You Down,Shawn James & the Shapeshifters,The Covers,spotify:track:5eTObBzSDvFglyi1Qsh2rr,,,,trackdone,trackdone,False,False,False,1708264738,False,"modern blues rock, rebel blues"
2024-02-18T14:05:45Z,windows,179346,TR,188.119.44.79,Pay No Mind,Brother Dege,Scorched Earth Policy (Deluxe Edition),spotify:track:1R0NSxtoeK6vPy88DJZDtt,,,,trackdone,trackdone,False,False,False,1708264965,False,"gothic americana, lafayette indie, modern blues rock, rebel blues"
2024-02-18T14:10:06Z,windows,260250,TR,188.119.44.79,Unshaken,Christian Larsson,Redemption,spotify:track:5ZecITZkWcqamoR2afadnr,,,,trackdone,trackdone,False,False,False,1708265145,False,Unknown
2024-02-18T14:13:47Z,windows,221760,TR,188.119.44.79,Pale Rider,The Heavy Horses,Murder Ballads & Other Love Songs,spotify:track:4hzkIiYVKJkRpwFOj3XZFP,,,,trackdone,trackdone,False,False,False,1708265406,False,Unknown
2024-02-18T14:17:02Z,windows,193333,TR,188.119.44.79,Copper & Gold,The Heavy Horses,Murder Ballads & Other Love Songs,spotify:track:5wO0mj8JF9KbZHx1R3a661,,,,trackdone,trackdone,False,False,False,1708265628,False,Unknown
2024-02-18T14:20:34Z,windows,211617,TR,188.119.44.79,Bended Knee,The Heavy Horses,With Darkness in My Eyes,spotify:track:0zNrflQTiefMiHmM0Uwdmj,,,,trackdone,trackdone,False,False,False,1708265822,False,Unknown
2024-02-18T16:27:17Z,windows,205999,TR,188.119.44.79,Hell Awaits,The Heavy Horses,Murder Ballads & Other Love Songs,spotify:track:5DBarp1YlXsztHgd9T93Q9,,,,trackdone,endplay,False,True,False,1708266034,False,Unknown
2024-02-18T16:32:01Z,windows,275400,TR,188.119.44.79,Arada Bir,Dört X Dört,Hayır,spotify:track:6IhcoQkZW6JUB95mHWDt2W,,,,playbtn,endplay,False,True,False,1708273638,False,"turkish alternative, turkish rock"
2024-02-18T16:32:03Z,windows,2000,TR,188.119.44.79,In the Name of Tragedy,Motörhead,Inferno,spotify:track:0jVKdXM4LQm94SP33rNbi9,,,,clickrow,endplay,False,True,False,1708273920,False,"alternative metal, hard rock, metal, nu metal, rock, speed metal"
2024-02-18T19:02:34Z,windows,60140,TR,188.119.44.79,Battle Hymn,Manowar,Battle Hymns,spotify:track:1VRnW4Qk8PP3EGGFMs6Z32,,,,clickrow,endplay,False,True,False,1708273922,False,"comic metal, hard rock, metal, power metal, speed metal, us power metal"
2024-02-18T19:02:40Z,windows,5450,TR,188.119.44.79,Rock 'n' Roll,Motörhead,Rock N' Roll,spotify:track:738MwM1wbo84IO5DaQma1e,,,,playbtn,endplay,False,True,False,1708282954,False,"alternative metal, hard rock, metal, nu metal, rock, speed metal"
2024-02-18T19:05:14Z,windows,154400,TR,188.119.44.79,March of the Crabs,Anvil,Metal On Metal,spotify:track:6uuYXq7Hs8V4QSrZMDNJnu,,,,clickrow,trackdone,False,False,False,1708282960,False,"canadian metal, glam metal, hard rock, metal, speed metal, thrash metal"
2024-02-18T19:08:30Z,windows,196040,TR,188.119.44.79,Stillborn,Black Label Society,The Blessed Hellride,spotify:track:7s6Rk59SDllxPq5omrxJT4,,,,trackdone,trackdone,False,False,False,1708283114,False,"alternative metal, groove metal, hard rock, metal, nu metal"
2024-02-18T19:17:23Z,windows,280346,TR,188.119.44.79,Skeletons Of Society,Slayer,Seasons In The Abyss,spotify:track:2LTazmGAG6srTflsDKMPsk,,,,trackdone,trackdone,False,False,False,1708283310,False,"alternative metal, death metal, groove metal, hard rock, metal, old school thrash, rock, speed metal, thrash metal"
2024-02-18T19:22:51Z,windows,327546,TR,188.119.44.79,Love Me Forever,Motörhead,1916,spotify:track:7akyedgeVgZeT6oD77nyHn,,,,trackdone,trackdone,False,False,False,1708283843,False,"alternative metal, hard rock, metal, nu metal, rock, speed metal"
2024-02-18T19:30:46Z,windows,475000,TR,188.119.44.79,War Pigs - 2009 Remaster,Black Sabbath,Paranoid,spotify:track:6TYQRlRci6AkVrN9a5C7ne,,,,trackdone,trackdone,False,False,False,1708284171,False,"album rock, alternative metal, birmingham metal, classic rock, hard rock, metal, rock, stoner rock, uk doom metal"
2024-02-18T19:30:58Z,windows,10456,TR,188.119.44.79,Rock 'n' Roll,Motörhead,Rock N' Roll,spotify:track:738MwM1wbo84IO5DaQma1e,,,,trackdone,endplay,False,True,False,1708284646,False,"alternative metal, hard rock, metal, nu metal, rock, speed metal"
2024-02-18T19:36:25Z,windows,327546,TR,188.119.44.79,Love Me Forever,Motörhead,1916,spotify:track:7akyedgeVgZeT6oD77nyHn,,,,clickrow,trackdone,False,False,False,1708284658,False,"alternative metal, hard rock, metal, nu metal, rock, speed metal"
2024-02-18T19:43:50Z,windows,443953,TR,188.119.44.79,War Pigs - 2009 Remaster,Black Sabbath,Paranoid,spotify:track:6TYQRlRci6AkVrN9a5C7ne,,,,trackdone,endplay,False,True,False,1708284985,False,"album rock, alternative metal, birmingham metal, classic rock, hard rock, metal, rock, stoner rock, uk doom metal"
2024-02-18T19:49:17Z,windows,327546,TR,188.119.44.79,Love Me Forever,Motörhead,1916,spotify:track:7akyedgeVgZeT6oD77nyHn,,,,clickrow,trackdone,False,False,False,1708285430,False,"alternative metal, hard rock, metal, nu metal, rock, speed metal"
2024-02-18T19:53:32Z,windows,251253,TR,188.119.44.79,War Pigs - 2009 Remaster,Black Sabbath,Paranoid,spotify:track:6TYQRlRci6AkVrN9a5C7ne,,,,trackdone,endplay,False,True,False,1708285757,False,"album rock, alternative metal, birmingham metal, classic rock, hard rock, metal, rock, stoner rock, uk doom metal"
2024-02-18T19:53:35Z,windows,2950,TR,188.119.44.79,Crazy Train,Ozzy Osbourne,Blizzard Of Ozz,spotify:track:7ACxUo21jtTHzy7ZEV56vU,,,,clickrow,endplay,False,True,False,1708286011,False,"album rock, alternative metal, birmingham metal, classic rock, glam metal, hard rock, metal, rock"
2024-02-18T19:54:02Z,windows,27210,TR,188.119.44.79,No Way But the Hard Way,Airbourne,No Guts. No Glory,spotify:track:5gxIJq36ODYOpBECJkHrar,,,,clickrow,endplay,False,True,False,1708286014,False,hard rock
2024-02-18T19:58:04Z,windows,242800,TR,188.119.44.79,Future World,Helloween,"Keeper of the Seven Keys, Pt. 1 & 2 - Deluxe Edition",spotify:track:3dT3OPMkRei9JQN66sWnPT,,,,clickrow,trackdone,False,False,False,1708286042,False,"german metal, german power metal, hard rock, metal, old school thrash, power metal, speed metal, symphonic metal, thrash metal"
2024-02-18T20:02:58Z,windows,293183,TR,188.119.44.79,Crazy Train,Ozzy Osbourne,Blizzard Of Ozz,spotify:track:7ACxUo21jtTHzy7ZEV56vU,,,,trackdone,trackdone,False,False,False,1708286284,False,"album rock, alternative metal, birmingham metal, classic rock, glam metal, hard rock, metal, rock"
2024-02-19T05:28:11Z,windows,152746,TR,188.119.44.79,Raining Blood,Slayer,Reign In Blood,spotify:track:4fiOTntQKr24p07FvQDHZE,,,,trackdone,remote,False,False,False,1708286578,False,"alternative metal, death metal, groove metal, hard rock, metal, old school thrash, rock, speed metal, thrash metal"
2024-02-19T05:32:25Z,ios,156096,TR,178.241.36.105,Dal Goncayı Bir Sabah,Can Gox,Yalnızım Ben,spotify:track:2UkJBaKK7zALWhsU5t3VlW,,,,clickrow,fwdbtn,False,True,False,1708320490,False,turkish rock
2024-02-19T05:32:26Z,ios,469,TR,159.20.69.23,Dal Goncayı Bir Sabah,Can Gox,Yalnızım Ben,spotify:track:2UkJBaKK7zALWhsU5t3VlW,,,,fwdbtn,unexpected-exit-while-paused,False,False,False,1708320746,False,turkish rock
2024-02-19T12:31:19Z,ios,190450,TR,159.20.69.23,Dal Goncayı Bir Sabah,Can Gox,Yalnızım Ben,spotify:track:2UkJBaKK7zALWhsU5t3VlW,,,,appload,endplay,False,True,False,1708345689,False,turkish rock
2024-02-19T12:53:00Z,ios,300280,TR,159.20.69.4,Battle Hymn,Manowar,Battle Hymns,spotify:track:1VRnW4Qk8PP3EGGFMs6Z32,,,,clickrow,endplay,False,True,False,1708345880,False,"comic metal, hard rock, metal, power metal, speed metal, us power metal"
2024-02-19T12:53:02Z,ios,487,TR,159.20.69.4,Hail and Kill,Manowar,Kings of Metal,spotify:track:5HkvAtKEPDLmchWYmepqYB,,,,clickrow,endplay,False,True,False,1708347181,False,"comic metal, hard rock, metal, power metal, speed metal, us power metal"
2024-02-19T12:58:42Z,ios,341240,TR,159.20.69.4,Warriors of the World United,Manowar,Warriors of the World,spotify:track:02zclmxRto3GAUBdtV7D8i,,,,clickrow,fwdbtn,False,True,False,1708347182,False,"comic metal, hard rock, metal, power metal, speed metal, us power metal"
2024-02-19T12:58:43Z,ios,464,TR,159.20.69.4,Fighting the World,Manowar,Fighting the World,spotify:track:2tjb6V24kf6sDUdEFNf3m9,,,,fwdbtn,fwdbtn,False,True,False,1708347523,False,"comic metal, hard rock, metal, power metal, speed metal, us power metal"
2024-02-19T12:58:44Z,ios,580,TR,159.20.69.4,Hail and Kill,Manowar,Kings of Metal,spotify:track:5HkvAtKEPDLmchWYmepqYB,,,,fwdbtn,backbtn,False,True,False,1708347523,False,"comic metal, hard rock, metal, power metal, speed metal, us power metal"
2024-02-19T12:58:59Z,ios,11679,TR,159.20.69.4,Fighting the World,Manowar,Fighting the World,spotify:track:2tjb6V24kf6sDUdEFNf3m9,,,,backbtn,logout,False,False,False,1708347524,False,"comic metal, hard rock, metal, power metal, speed metal, us power metal"
2024-02-19T13:01:09Z,ios,126850,TR,159.20.69.4,Fighting the World,Manowar,Fighting the World,spotify:track:2tjb6V24kf6sDUdEFNf3m9,,,,appload,endplay,False,True,False,1708347542,False,"comic metal, hard rock, metal, power metal, speed metal, us power metal"
2024-02-19T13:04:50Z,ios,221030,TR,159.20.69.4,Angry Again,Megadeth,Hidden Treasures,spotify:track:3CI1JP2ooMBSFjIy1u6Yrc,,,,clickrow,endplay,False,True,False,1708347670,False,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal"
2024-02-19T13:11:16Z,ios,386333,TR,159.20.69.4,I Believe,Manowar,The Dawn of Battle,spotify:track:652YlUWLpusTJvsgEX3zkU,,,,clickrow,endplay,False,True,False,1708347891,False,"comic metal, hard rock, metal, power metal, speed metal, us power metal"
2024-02-19T13:11:19Z,ios,2647,TR,159.20.69.4,Battle Hymn,Manowar,Battle Hymns,spotify:track:1VRnW4Qk8PP3EGGFMs6Z32,,,,clickrow,endplay,False,True,False,1708348277,False,"comic metal, hard rock, metal, power metal, speed metal, us power metal"
2024-02-19T13:34:35Z,ios,852001,TR,159.20.69.4,Warriors of the World United,Manowar,Warriors of the World,spotify:track:02zclmxRto3GAUBdtV7D8i,,,,clickrow,trackdone,False,False,False,1708348280,False,"comic metal, hard rock, metal, power metal, speed metal, us power metal"
2024-02-19T13:43:06Z,ios,230560,TR,159.20.69.4,Fighting the World,Manowar,Fighting the World,spotify:track:2tjb6V24kf6sDUdEFNf3m9,,,,trackdone,trackdone,False,False,False,1708349675,False,"comic metal, hard rock, metal, power metal, speed metal, us power metal"
2024-02-19T13:46:17Z,ios,76322,TR,159.20.69.4,Hail and Kill,Manowar,Kings of Metal,spotify:track:5HkvAtKEPDLmchWYmepqYB,,,,trackdone,endplay,False,True,False,1708350187,False,"comic metal, hard rock, metal, power metal, speed metal, us power metal"
2024-02-19T14:00:45Z,ios,523952,TR,159.20.69.4,Satan Is Real,Kreator,Gods of Violence,spotify:track:14M68PdZSSMRzTBuJNuxO6,,,,clickrow,trackdone,False,False,False,1708350378,False,"death metal, german metal, german thrash metal, hard rock, melodic thrash, metal, old school thrash, speed metal, thrash metal"
2024-02-19T14:05:08Z,ios,262133,TR,159.20.69.4,A Tout Le Monde - Remastered 2004,Megadeth,Youthanasia,spotify:track:6olS0TmHmsGr0hXtcBsiVM,,,,trackdone,trackdone,False,False,False,1708351245,False,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal"
2024-02-19T14:08:36Z,ios,208520,TR,159.20.69.4,Suicide Terrorist,Kreator,Enemy of God,spotify:track:1kTgT1Mh7hV9L0ZgxNN2kz,,,,trackdone,trackdone,False,False,False,1708351508,False,"death metal, german metal, german thrash metal, hard rock, melodic thrash, metal, old school thrash, speed metal, thrash metal"
2024-02-19T14:12:25Z,ios,227973,TR,159.20.69.4,Angry Again,Megadeth,Hidden Treasures,spotify:track:3CI1JP2ooMBSFjIy1u6Yrc,,,,trackdone,trackdone,False,False,False,1708351717,False,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal"
2024-02-19T14:16:25Z,ios,239044,TR,159.20.69.4,I Believe,Manowar,The Dawn of Battle,spotify:track:652YlUWLpusTJvsgEX3zkU,,,,trackdone,endplay,False,True,False,1708351945,False,"comic metal, hard rock, metal, power metal, speed metal, us power metal"
2024-02-19T14:16:27Z,ios,1323,TR,159.20.69.4,Suicide Terrorist,Kreator,Enemy of God,spotify:track:1kTgT1Mh7hV9L0ZgxNN2kz,,,,clickrow,endplay,False,True,False,1708352186,False,"death metal, german metal, german thrash metal, hard rock, melodic thrash, metal, old school thrash, speed metal, thrash metal"
2024-02-19T14:16:28Z,ios,1486,TR,159.20.69.4,For the Glory of...,Testament,The Formation of Damnation,spotify:track:6J4VOoKhRZFNeWkVH0WTzH,,,,clickrow,endplay,False,True,False,1708352187,False,"alternative metal, groove metal, hard rock, metal, old school thrash, thrash metal"
2024-02-19T14:16:29Z,ios,510,TR,159.20.69.4,A Tout Le Monde - Remastered 2004,Megadeth,Youthanasia,spotify:track:6olS0TmHmsGr0hXtcBsiVM,,,,clickrow,endplay,False,True,False,1708352188,False,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal"
2024-02-19T14:17:17Z,ios,48436,TR,159.20.69.4,Suicide Terrorist,Kreator,Enemy of God,spotify:track:1kTgT1Mh7hV9L0ZgxNN2kz,,,,clickrow,backbtn,False,True,False,1708352189,False,"death metal, german metal, german thrash metal, hard rock, melodic thrash, metal, old school thrash, speed metal, thrash metal"
2024-02-19T14:17:20Z,ios,2925,TR,159.20.69.4,A Tout Le Monde - Remastered 2004,Megadeth,Youthanasia,spotify:track:6olS0TmHmsGr0hXtcBsiVM,,,,backbtn,backbtn,False,True,False,1708352237,False,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal"
2024-02-19T14:17:22Z,ios,1323,TR,159.20.69.4,Satan Is Real,Kreator,Gods of Violence,spotify:track:14M68PdZSSMRzTBuJNuxO6,,,,backbtn,backbtn,False,True,False,1708352240,False,"death metal, german metal, german thrash metal, hard rock, melodic thrash, metal, old school thrash, speed metal, thrash metal"
2024-02-19T14:18:33Z,ios,72493,TR,159.20.69.4,For the Glory of...,Testament,The Formation of Damnation,spotify:track:6J4VOoKhRZFNeWkVH0WTzH,,,,backbtn,trackdone,False,False,False,1708352242,False,"alternative metal, groove metal, hard rock, metal, old school thrash, thrash metal"
2024-02-19T14:18:37Z,ios,2192,TR,159.20.69.4,Satan Is Real,Kreator,Gods of Violence,spotify:track:14M68PdZSSMRzTBuJNuxO6,,,,trackdone,fwdbtn,False,True,False,1708352313,False,"death metal, german metal, german thrash metal, hard rock, melodic thrash, metal, old school thrash, speed metal, thrash metal"
2024-02-19T14:18:38Z,ios,1671,TR,159.20.69.4,A Tout Le Monde - Remastered 2004,Megadeth,Youthanasia,spotify:track:6olS0TmHmsGr0hXtcBsiVM,,,,fwdbtn,backbtn,False,True,False,1708352317,False,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal"
2024-02-19T14:20:09Z,ios,86935,TR,159.20.69.4,Satan Is Real,Kreator,Gods of Violence,spotify:track:14M68PdZSSMRzTBuJNuxO6,,,,backbtn,fwdbtn,False,True,False,1708352319,False,"death metal, german metal, german thrash metal, hard rock, melodic thrash, metal, old school thrash, speed metal, thrash metal"
2024-02-19T14:20:10Z,ios,1416,TR,159.20.69.4,A Tout Le Monde - Remastered 2004,Megadeth,Youthanasia,spotify:track:6olS0TmHmsGr0hXtcBsiVM,,,,fwdbtn,backbtn,False,True,False,1708352409,False,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal"
2024-02-19T14:36:42Z,ios,980379,TR,159.20.69.4,Satan Is Real,Kreator,Gods of Violence,spotify:track:14M68PdZSSMRzTBuJNuxO6,,,,backbtn,trackdone,False,False,False,1708352410,False,"death metal, german metal, german thrash metal, hard rock, melodic thrash, metal, old school thrash, speed metal, thrash metal"
2024-02-19T14:36:46Z,ios,2810,TR,159.20.69.4,A Tout Le Monde - Remastered 2004,Megadeth,Youthanasia,spotify:track:6olS0TmHmsGr0hXtcBsiVM,,,,trackdone,backbtn,False,True,False,1708353403,False,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal"
2024-02-19T14:44:45Z,ios,431078,TR,159.20.69.4,Satan Is Real,Kreator,Gods of Violence,spotify:track:14M68PdZSSMRzTBuJNuxO6,,,,backbtn,fwdbtn,False,True,False,1708353407,False,"death metal, german metal, german thrash metal, hard rock, melodic thrash, metal, old school thrash, speed metal, thrash metal"
2024-02-19T14:44:46Z,ios,1114,TR,159.20.69.4,A Tout Le Monde - Remastered 2004,Megadeth,Youthanasia,spotify:track:6olS0TmHmsGr0hXtcBsiVM,,,,fwdbtn,backbtn,False,True,False,1708353886,False,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal"
2024-02-19T14:50:05Z,ios,318043,TR,159.20.69.4,Satan Is Real,Kreator,Gods of Violence,spotify:track:14M68PdZSSMRzTBuJNuxO6,,,,backbtn,endplay,False,True,False,1708353887,False,"death metal, german metal, german thrash metal, hard rock, melodic thrash, metal, old school thrash, speed metal, thrash metal"
2024-02-19T14:51:14Z,ios,69241,TR,159.20.69.4,For the Glory of...,Testament,The Formation of Damnation,spotify:track:6J4VOoKhRZFNeWkVH0WTzH,,,,clickrow,endplay,False,True,False,1708354205,False,"alternative metal, groove metal, hard rock, metal, old school thrash, thrash metal"
2024-02-19T14:52:58Z,ios,104536,TR,159.20.69.4,Warriors of the World United,Manowar,Warriors of the World,spotify:track:02zclmxRto3GAUBdtV7D8i,,,,clickrow,fwdbtn,False,True,False,1708354274,False,"comic metal, hard rock, metal, power metal, speed metal, us power metal"
2024-02-19T14:53:00Z,ios,1439,TR,159.20.69.4,Fighting the World,Manowar,Fighting the World,spotify:track:2tjb6V24kf6sDUdEFNf3m9,,,,fwdbtn,backbtn,False,True,False,1708354379,False,"comic metal, hard rock, metal, power metal, speed metal, us power metal"
